Channel0	Channel1	Channel2	Channel3	Channel4	Channel5	Channel6	Channel7	Channel8	Channel9	Channel10	Channel11	Channel12	Channel13	Channel14	Channel15	Channel16	Channel17	Channel18	Channel19
6.698327259144090662e-02	1.059154066246611903e+00	1.079015755435284163e+00	2.612983789194940967e-02	2.243355057614685941e-02	2.449006647359567440e-02	5.821866993005962027e-02	1.078887246039947900e+00	2.080659105925554142e-01	2.843154750802520669e-02	2.157381607029678905e-01	1.119786846527179303e-01	4.361839515542535045e-02	1.091732339170269350e+00	7.618901229024216404e-01	2.211857808839922529e-02	0.000000000000000000e+00	1.080243862286037526e+00	1.207746749489292809e-01	1.081000351970915929e+00
5.135462649362382281e-02	1.082090618752238775e+00	2.062250878714060043e-01	1.472263985209419299e-02	0.000000000000000000e+00	1.052343869547805039e-01	1.959821804592730699e+00	1.177214282472880402e-01	1.080324362662292481e+00	8.603383371934237786e-03	1.969634686644369026e+00	5.759916213232486176e-02	1.964790880352814684e+00	1.076820001830039342e+00	1.547042108298517758e-02	1.959398514987657158e+00	1.068348385020580077e-01	1.080429931281680078e+00	3.957067984029469243e-02	1.573454229378894897e+00
1.985667034029764411e+00	1.126936542932996804e-01	1.129079732874693487e-01	1.582948699265808390e+00	1.659530082853420074e+00	2.166754896010063824e-01	1.972418844013499317e+00	1.556494110302617084e+00	1.958871888481496237e-02	2.089676223790392362e-01	1.581652247426192703e+00	1.115914819940686531e-01	3.090867560020039984e-02	1.039753289696861011e-01	1.246996362038564898e-01	1.080223128084521589e+00	1.327299194525575349e-02	1.959728123285701784e+00	5.532126785746042247e-02	1.577093437514921037e+00
1.968062157327144845e+00	1.247202312746527042e-01	1.104710491894991403e-01	1.578427445451713762e+00	1.691421630829625933e+00	2.181063156744090237e-01	1.966614070033916972e+00	1.565727465130487550e+00	1.939704681548972548e-02	2.148828883028944259e-01	1.583453609172289500e+00	1.225329261370475542e-01	3.279232994684544433e-02	1.394343485711140029e-01	1.592894196037572263e-01	1.080961843225586083e+00	1.195762046034566303e-02	1.953877615482062291e+00	5.688410323778836375e-02	1.580469535038858897e+00
8.053662572585787438e-02	1.063452265736921643e+00	1.084898436147628153e+00	2.318172832983019307e-02	1.695978080060259185e-02	2.857879527312888121e-02	6.218598195633716352e-02	1.075149446284122901e+00	2.073661217634116261e-01	2.110430987716933882e-02	2.133015736882396540e-01	1.212873404255809251e-01	4.065749191620132708e-02	1.079087913834151369e+00	1.728000013779831534e-01	1.015718424337338638e-01	4.466212917586641871e-03	1.076693854805345074e+00	1.244408114004294796e-01	1.078648648224717732e+00
4.607900172930057964e-02	1.080641024186850041e+00	2.067619725904434602e-01	1.381703118975541149e-02	1.400732947724875593e-04	1.070757092094933166e-01	1.960158093736113161e+00	1.336995299675299842e-01	1.077611546779499108e+00	1.162893694280042398e-02	1.968376156544600297e+00	5.340991986578692841e-02	1.967479149970136065e+00	1.083661389492862837e+00	1.460795659965942982e-02	1.956517368189063966e+00	1.059431541048057729e-01	1.090251424699167249e+00	4.037225558237827333e-02	1.572954536572678030e+00
1.977459314458571926e+00	1.254552079433190193e-01	1.158587402986298309e-01	1.579650162043148898e+00	1.712148154971804281e+00	2.131689774839609086e-01	1.964110632457638284e+00	1.574979284523541967e+00	2.239885886117033362e-02	2.152500922542251172e-01	1.575626387760975300e+00	1.201235423472984537e-01	3.603871690050029775e-02	1.447990832527222271e-01	2.022909605003737066e-01	1.084474226651606532e+00	9.838279180086395570e-03	1.952548320017752470e+00	5.719817711859567777e-02	1.580588542061895252e+00
2.069505944481379867e-02	1.084895489224410481e+00	2.062756118662423810e-01	2.412554813565116058e-02	2.233940795307612533e-03	1.075448829933501327e-01	1.955362679779434565e+00	8.229923930683198663e-02	1.077916268823518431e+00	5.760170266960417534e-03	1.984275066920106134e+00	3.037470197277893774e-02	1.956908749668680558e+00	1.070874754849392207e+00	1.168067907402278553e-02	1.953937983522704425e+00	1.070764815865851843e-01	1.084512948056907566e+00	3.724490304116064715e-02	1.557199115034484604e+00
1.971114152513552487e+00	1.142065546694974593e-01	1.012553558483198501e-01	1.577831349190091492e+00	2.073618816248130603e+00	2.147157270077575397e-01	1.970009700462458824e+00	1.566353934291071948e+00	3.010803694076853720e-02	2.127056169141152697e-01	1.590159805162052464e+00	1.148238211400305769e-01	3.407724969121010000e-02	7.697198647426563289e-02	6.438790798572271989e-02	1.079280531345133909e+00	1.352056246585155164e-02	1.961557365125803143e+00	5.948634898372464480e-02	1.576913020553613931e+00
2.095993247540409166e-03	1.086582853698884632e+00	2.021603915118160844e-01	1.709798473746669198e-02	0.000000000000000000e+00	1.016396362403347992e-01	1.959375512824081289e+00	6.873595198747869950e-02	1.077591282308216991e+00	7.140165303834206459e-03	1.979236990788996398e+00	5.376383834741500084e-02	1.959202703157713721e+00	1.082237037321765794e+00	1.201707184048156005e-02	1.954742567068440406e+00	1.051139941487587437e-01	1.092649598298514491e+00	3.860677308128229734e-02	1.564989200231042821e+00
1.574049242986913164e-02	1.085444246569306159e+00	2.040266376061075915e-01	1.625053360272288652e-02	0.000000000000000000e+00	1.069315007484516605e-01	1.957429284788490875e+00	1.092287513148617467e-01	1.080493312027957620e+00	1.341091418052977810e-02	1.960056158916514635e+00	4.418921803294863226e-02	1.963447695050123620e+00	1.078434397298462910e+00	1.186736083772840095e-02	1.953238501966152452e+00	1.074371688126304486e-01	1.061823587683342618e+00	3.895899270716112611e-02	1.562472878599656889e+00
4.853171435831190456e-02	4.626205926152104214e-02	1.352353648214272425e-02	2.120526784194174674e-01	1.989741372898221394e+00	2.224568758147082159e-01	1.967346687123322946e+00	1.574831627251102928e+00	1.237945373743061239e-01	1.573108101933447411e+00	1.588754380032752378e+00	6.684253091010902703e-02	6.215700786688311413e-02	1.214221493213730740e-01	3.866717089706030175e-02	2.053098842625347142e-01	4.355069382545403295e-02	1.579008635853783149e+00	5.986628466488618655e-02	1.318710277868069547e-03
6.022528432970047918e-02	1.070524231395445502e+00	1.080622003103261841e+00	2.637493774919831557e-02	1.982975604130657668e-02	2.868848138395614644e-02	6.132549782498733504e-02	1.076388801279883012e+00	2.099564741947159141e-01	1.660015032269030952e-02	2.182948534143873409e-01	1.117019000750439917e-01	3.945774317527488834e-02	1.091051595778357974e+00	9.384231352227909162e-02	5.571973386813067197e-02	0.000000000000000000e+00	1.078450068652383464e+00	1.251359158920390680e-01	1.070379756606447685e+00
1.067850230531181888e+00	3.601386942338230535e-02	1.960597849254481551e+00	1.336749012781347085e-02	3.449227800270494859e-02	0.000000000000000000e+00	7.822757180789310927e-02	1.081541547806291304e+00	1.579508315571352961e+00	4.300541513717761472e-02	1.080145041935994144e+00	6.629079143641958966e-03	6.083929953534216936e-03	1.082638548069860818e+00	1.874408422617352202e-02	1.078285651589774852e-01	6.328276816049603626e-02	1.078827913357854884e+00	1.845583147667819238e-02	1.963472708502695729e+00
4.118112959576345627e-02	2.040126039366906840e-01	1.070259657093853845e+00	1.565846598947436386e+00	1.114759049995440315e-02	6.068977758548559087e-02	5.064173799342138599e-02	1.089121947115955891e+00	1.073023907490196382e+00	4.343331695157215400e-02	3.617856052254328058e-03	1.126035737975326911e-01	4.406266036320908436e-02	1.956741843285993321e+00	1.660558322887471447e-02	1.443231581374827821e-02	2.051700561856362182e-02	1.083312568798768361e+00	4.111413088054732823e-02	1.955797905691482486e+00
1.038864469219034567e-02	1.084149274235719940e+00	2.026671186605880359e-01	2.009218101171441478e-02	0.000000000000000000e+00	1.061521213939495556e-01	1.955824682382069302e+00	7.748084722349263265e-02	1.082425281723712329e+00	9.147786612539562240e-03	1.976910899856572534e+00	4.856227324495782094e-02	1.953180907617279471e+00	1.063108499012095143e+00	1.187293289761958207e-02	1.958353625328361103e+00	1.047496621519429377e-01	1.080724598383174140e+00	3.676062303020880689e-02	1.550082819940271861e+00
4.196498997251096874e-02	2.007048415772720584e-01	1.074586608220145623e+00	1.568721055995671465e+00	2.270290183690563610e-02	2.737456033693081228e-02	4.232119906934823927e-02	1.089695557631586764e+00	1.083261648840761149e+00	3.669993037102019934e-02	6.565460538968392878e-03	1.114687655096227720e-01	4.024188720015826198e-02	1.976881240183393951e+00	2.963370749714615976e-02	2.002232791074252602e-02	1.913469469582433288e-02	1.085412363898945021e+00	7.217573275769034735e-02	1.955197461360896893e+00
3.941195015378902433e-02	2.052453486029693075e-01	1.080489950799232490e+00	1.567746516237805920e+00	2.467691626576277997e-04	7.513937171244358670e-02	6.940144724653223018e-02	1.088832876812070971e+00	1.071382284773887417e+00	4.594149406605923386e-02	3.313332944554380887e-03	1.123198405709789349e-01	4.478680363162581418e-02	1.959862368252823561e+00	1.406072248706169078e-02	1.176591696524078266e-02	1.170761137466455951e-02	1.079977619365858343e+00	2.035804089778138481e-02	1.958530966131875051e+00
1.988876074702577101e+00	8.716389915653652287e-02	1.098277568019554451e-01	1.584963109055372854e+00	2.155055847706805139e+00	2.245657135207348165e-01	1.972504504278783433e+00	1.585861462778243247e+00	1.358107602771841532e-02	2.084373356144753053e-01	1.586804036043496291e+00	1.075812998573747459e-01	4.167380520554596346e-02	9.730165252993716596e-02	1.494899374522924984e-01	1.081364884476819999e+00	1.007882662304672265e-02	1.957619693070834499e+00	5.737568516202797703e-02	1.573865435210459296e+00
1.981341548129055052e+00	1.019964330472976355e-01	1.073187718884121705e-01	1.581495713684714755e+00	2.092558294384020634e+00	2.172831216926551512e-01	1.973370525937109043e+00	1.576536578239510655e+00	2.796702750139688776e-02	2.078554567515319418e-01	1.594044070968033244e+00	1.161406747217220981e-01	3.089077799681314365e-02	1.048387730264608991e-01	6.266925184738542098e-02	1.078634623549405092e+00	1.358261957570057639e-02	1.963037232514051711e+00	5.331346878794816779e-02	1.577664502285431425e+00
4.134916564013350199e-02	2.133143685959218439e-01	1.081951707492977643e+00	1.569910103565774318e+00	3.384113070472589274e-02	3.003551363757639078e-02	9.133282701813948135e-02	1.087971218537587159e+00	1.087124538617969982e+00	3.696793170364252173e-02	9.136617469045984000e-03	1.060243237616012718e-01	3.940037091153832799e-02	1.980441903917357749e+00	3.043896445226258740e-02	2.063919078113370109e-02	9.547080087223333913e-03	1.080104773968405096e+00	6.449152414800088384e-02	1.955439295048835735e+00
4.071989433839440925e-02	2.078474996840989630e-01	1.082392697765880207e+00	1.570051083020082228e+00	2.840062834608492182e-02	1.309903381218788243e-02	6.753612804550652993e-02	1.088885678989862660e+00	1.085124780635848385e+00	3.894234889756797990e-02	9.766396803865930523e-03	1.109892377603651226e-01	4.198311694770845426e-02	1.966649916976577650e+00	4.454349235452926409e-02	1.949854682067558159e-02	1.261029765532479911e-02	1.082442905511533437e+00	4.259737137955054570e-02	1.955939047901181338e+00
4.534430709639001439e-02	1.075067678484053157e+00	1.078991941694099177e+00	2.980091472838293509e-02	1.931041308001501394e-02	2.488482014416595195e-02	6.036038730074459735e-02	1.077672821856761720e+00	2.086417773233014417e-01	1.950886348144072191e-02	2.152920920565445650e-01	1.150548334665948552e-01	3.921256730880609553e-02	1.083097250001320511e+00	1.667951350381031428e-01	3.034052013346618532e-02	0.000000000000000000e+00	1.079624282211413933e+00	1.240794893002904881e-01	1.070350001805214113e+00
6.148557624051573245e-02	1.070109225031151912e+00	1.083211311768501162e+00	1.898536637492579185e-02	1.630157745435457592e-02	2.815158577926427444e-02	6.067336665399710588e-02	1.076796297865027174e+00	2.073733429481099122e-01	2.451586263385353154e-02	2.141253810969633298e-01	1.209511276305184208e-01	4.038883787531671182e-02	1.081684229574820799e+00	1.733969387851746757e-01	3.789780949359267820e-02	6.635288197417021569e-03	1.076249901186839164e+00	1.228864888734331612e-01	1.079028694822822487e+00
6.133482384694827205e-02	1.076355911636644791e+00	2.061400349248762864e-01	1.667639874704889003e-02	3.407201723221177717e-03	1.255592700547216445e-01	1.956146447789266718e+00	6.231858704638618129e-03	1.080864763113234206e+00	1.819678244642410070e-02	1.958608140949603449e+00	4.975419644247721512e-02	1.968096431174570560e+00	1.071547064741251942e+00	1.080246481833257652e-02	1.946653187329784096e+00	1.079217438004039381e-01	1.051242810261721505e+00	3.338199706022851321e-02	1.544251754627270712e+00
1.985701749362888791e+00	9.259106658823446079e-02	1.066923279393469787e-01	1.584744100615995910e+00	2.018387900505054677e+00	2.170772537841596794e-01	1.972659885561242277e+00	1.575625637533567103e+00	2.459301570719948926e-02	2.069474514725286596e-01	1.584457119540424674e+00	1.088305142057386793e-01	3.056722484532448103e-02	1.310485377549576447e-01	7.196341725706224823e-02	1.081670078059429940e+00	1.350630189613677423e-02	1.962625721908514365e+00	6.187985498958153974e-02	1.572610716565957745e+00
4.875296399615954707e-02	1.067918888700933655e+00	1.079646223975169184e+00	2.357260167979426807e-02	1.932969582719137880e-02	2.687951512710562429e-02	5.990554205693094519e-02	1.077532504365444677e+00	2.091740107803344850e-01	2.824861107084846931e-02	2.150802049462049725e-01	1.172774343275072434e-01	4.212531806189015460e-02	1.085100168273363863e+00	3.740764864803644008e-01	2.573659871824872380e-02	0.000000000000000000e+00	1.080236830183818331e+00	1.224722137913486913e-01	1.077967661344281014e+00
1.986873564227355615e+00	9.763988326815556396e-02	1.018410746705570996e-01	1.582791709438259975e+00	2.073546914539737163e+00	2.217430158902615744e-01	1.973616346813225064e+00	1.561269888686247720e+00	2.162592203343662381e-02	2.071125274167511798e-01	1.593801651933362651e+00	1.081348984878195696e-01	3.308573252171397028e-02	1.051128377151859805e-01	7.411980654164564142e-02	1.082196952129454326e+00	1.289376358433640818e-02	1.964729655347956960e+00	6.232526633907250341e-02	1.571446856615602128e+00
1.981526393197413194e+00	9.696203427972172051e-02	1.110363742518876429e-01	1.583154626796390740e+00	1.956298930229793953e+00	2.148030049641166672e-01	1.967838941385276152e+00	1.582237703452210154e+00	2.470784194949825902e-02	2.139847425812649306e-01	1.589282395085763078e+00	1.146607917496924034e-01	4.268712818743422566e-02	1.275570229173854098e-01	1.623908955815842603e-01	1.083243598827617449e+00	1.004453354696014517e-02	1.958994558858696555e+00	5.650010446199009440e-02	1.575455161407843807e+00
3.448781669078009038e-02	1.079862046603204728e+00	1.077965590891899916e+00	2.825361087106277244e-02	2.033401805740854551e-02	2.378363522634987376e-02	6.040996927002256073e-02	1.077131305767948133e+00	2.090240921406959773e-01	1.770128448956601042e-02	2.137259127283586690e-01	1.134522459014494916e-01	3.811676439037231523e-02	1.087053721193513178e+00	4.007850014170694086e-02	2.590655126453092483e-02	0.000000000000000000e+00	1.081128116043084786e+00	1.250215410305208219e-01	1.070976605207552002e+00
1.976035309472355062e+00	1.138559170040628760e-01	1.074846674011135927e-01	1.578827420862498165e+00	1.909925383002956556e+00	2.101168459134934441e-01	1.974092103106128260e+00	1.583050067553197104e+00	1.355214604253829509e-02	2.031225305814482462e-01	1.595669796387133577e+00	1.137247534024929813e-01	3.986075220472500708e-02	1.280931754584688775e-01	4.525317431585823558e-02	1.075254451033266001e+00	1.431587001098722292e-02	1.964592766847987892e+00	5.612097172453345967e-02	1.577935487433049344e+00
4.000233677678187438e-02	2.082590930321488454e-01	1.093471325470214861e+00	1.569950912432984902e+00	6.863612317950034195e-03	6.072189008522797110e-02	5.246116106728703626e-02	1.088407514865735948e+00	1.081372245966496060e+00	4.030361753622516835e-02	7.988788189809416587e-03	1.135338580855212998e-01	4.281747772277095382e-02	1.963335928813349618e+00	1.362810333863741057e-02	1.695064255512708160e-02	9.345783636341911324e-03	1.080822274449272369e+00	4.587889782593958937e-02	1.955346744693237548e+00
3.959658705637929266e-02	2.037224455075807295e-01	1.079563875248664706e+00	1.569704853421872937e+00	1.107678313504990159e-02	4.591693011667645485e-02	4.412642823262076519e-02	1.088080261638913804e+00	1.080234016611540060e+00	4.207713405181726096e-02	5.821553582238853629e-03	1.134295894708453878e-01	4.290343949025878650e-02	1.965491557815617574e+00	1.944419613538652877e-02	1.159592237039749896e-02	1.673561010922207035e-02	1.082808127618621885e+00	4.243290090451202340e-02	1.956703408191291960e+00
